userId,movieId,rating,timestamp
48,9473,3.5,1322170196
48,2105,3.5,1322169924
48,2667,3.0,1322170066
48,8914,2.5,1412470814
48,745,3.5,1367729581
48,10307,3.0,1412471725
48,550,5.0,1305604734
48,856,3.5,1318835841
48,492,3.0,1319744255
48,128,5.0,1305605572
48,863,3.5,1318797469
48,497,4.0,1319746199
48,106,3.0,1322170644
48,98,5.0,1305605670
48,14002,4.5,1367466490
48,9679,3.0,1322171045
48,7450,3.5,1322173362
48,7443,3.0,1316922546
48,36657,3.5,1410971832
48,641,4.5,1305604501
48,1636,3.0,1319748211
48,107,4.0,1318725545
48,11688,3.5,1318835610
48,8358,3.5,1322167231
48,77,3.5,1405181557
48,1734,3.0,1322167807
48,808,4.0,1305604576
48,9799,3.5,1303371101
48,2114,3.5,1322171604
48,1933,3.0,1319745406
48,141,4.5,1305605359
48,585,3.5,1318796382
48,1433,3.5,1425960044
48,194,5.0,1305605431
48,1903,3.5,1305602329
48,120,4.5,1319748409
48,453,4.0,1322168606
48,855,4.0,1322170988
48,15999,4.0,1318724175
48,425,4.0,1317417327
48,1391,3.0,1322169255
48,557,3.5,1322167657
48,608,3.0,1322167294
48,2675,3.5,1322167764
48,9299,3.5,1322167056
48,129,4.5,1316394238
48,1430,4.0,1318694896
48,565,3.5,1322167180
48,12477,4.5,1305605593
48,2757,4.0,1317612908
48,7299,3.5,1320820975
48,121,4.0,1319748416
48,8392,4.0,1305606854
48,423,4.0,1316535850
48,598,4.5,1305606326
48,979,3.5,1319744880
48,12079,3.5,1320505613
48,2671,3.0,1412478838
48,11299,3.5,1317277244
48,12093,3.0,1367774627
48,10515,4.0,1316394075
48,604,3.5,1322167119
48,310,4.0,1319744628
48,12,4.0,1317413795
48,22,4.0,1319745991
48,153,3.0,1317612608
48,14282,3.5,1318796409
48,1807,3.0,1322871160
48,605,3.0,1322167122
48,470,3.5,1322174318
48,81,4.0,1318721568
48,587,3.5,1322170898
48,122,4.0,1319748414
48,9696,3.0,1368072937
48,1954,4.0,1319744413
48,11194,4.5,1412154802
48,924,2.5,1414562338
48,38,4.5,1305605332
48,1487,3.5,1322167707
48,25300,3.0,1368060971
48,4552,4.0,1320701272
48,16219,5.0,1356760541
48,823,2.5,1333323786
48,809,3.0,1317417331
48,8193,3.5,1322171670
48,36947,4.0,1405650065
48,558,4.0,1322167658
48,436,3.0,1341268936
48,401,4.5,1305604460
48,11282,4.0,1319746322
48,747,4.5,1305605527
48,8689,2.5,1319744919
48,10555,2.5,1339446902
48,4553,4.5,1305605199
48,176,3.0,1367968341
48,9806,3.5,1317413816
48,5255,3.0,1339447083
48,16859,4.0,1318721824
48,11621,4.0,1316409175
48,18491,4.0,1414850854
48,11178,3.5,1319743664
48,55931,3.5,1425960095
48,16765,4.0,1319744848
48,11606,2.5,1325534468
48,15370,4.0,1318750105
48,670,3.5,1316416730
48,11049,3.5,1318796541
48,9316,3.0,1341268726
48,12281,3.0,1367794617
48,11420,4.5,1305603014
48,3396,3.5,1320128368
48,1392,4.0,1316537666
48,118,3.5,1319744696
48,26275,4.0,1369722162
48,613,4.5,1322719969
48,31165,5.0,1305603880
48,4935,4.5,1316416643
48,9470,3.0,1341268857
48,9928,3.0,1339446959
48,42994,3.0,1319743714
48,21131,4.0,1316535636
48,187,4.5,1305605408
48,13020,4.0,1316536060
48,1640,3.5,1322167635
48,953,3.5,1322167363
48,787,3.5,1319744759
48,1696,3.0,1414562300
48,16320,3.5,1319745276
48,445,2.5,1414561763
48,340,3.5,1317613176
48,3933,3.0,1333324895
48,647,3.5,1317417268
48,533,3.5,1303371215
48,4348,4.5,1305604971
48,254,3.5,1322174118
48,23478,3.0,1320505644
48,1690,3.0,1367968282
48,950,3.0,1322167429
48,752,3.5,1319745902
48,9792,2.5,1367968590
48,582,4.5,1305604909
48,13222,4.0,1316491569
48,9035,3.0,1414561107
48,2652,3.5,1319745453
48,7518,4.0,1317417313
48,920,4.0,1317417295
48,350,3.0,1322168181
48,1781,4.0,1367729197
48,773,3.5,1317612663
48,9297,3.5,1317415599
48,1262,3.0,1415388297
48,1402,3.5,1322168130
48,9906,3.0,1339447216
48,21712,4.0,1316922590
48,1491,4.0,1319745108
48,1776,4.0,1322167913
48,1381,3.5,1322167725
48,300,4.0,1305605032
48,496,3.5,1319745148
48,1417,4.0,1316495346
48,7484,3.0,1339447153
48,9693,3.0,1322171427
48,1124,3.5,1322171197
48,11619,3.5,1317415398
48,1427,4.0,1322167204
48,7551,3.5,1322167397
48,27337,3.0,1369722178
48,1265,4.0,1305605741
48,2062,3.5,1309052092
48,4638,3.5,1317612601
48,1949,3.0,1319745336
48,1271,4.0,1322171094
48,253768,3.5,1371359811
48,1267,3.0,1339446347
48,22311,4.0,1319745882
48,1272,2.5,1415388549
48,8271,3.0,1322167257
48,559,3.0,1322167662
48,810,2.5,1339447162
48,10832,2.0,1414561720
48,9408,3.0,1333325498
48,1991,3.0,1428727629
48,49870,4.0,1322169136
48,2359,4.0,1305602945
48,1858,3.5,1322167586
48,35,2.5,1317417320
48,8363,3.5,1319746126
48,1992,4.0,1412478977
48,5915,4.5,1305604999
48,6615,4.0,1305604648
48,2011,4.5,1305605708
48,5708,4.5,1305605690
48,5559,3.0,1339447164
48,2013,4.0,1316494426
48,13363,3.5,1319745424
48,2310,3.0,1339447168
48,13561,2.5,1414561470
48,11148,3.0,1322967502
48,5876,3.5,1319743116
48,6479,3.0,1412471624
48,6537,4.0,1319747802
48,7326,3.5,1320709035
48,7979,4.0,1319748038
48,13885,3.0,1412457389
48,7345,3.5,1319747076
48,14118,4.0,1319746579
48,8329,3.5,1405916134
48,7191,4.5,1305605784
48,18290,3.5,1319743302
48,14069,4.0,1317413827
48,11253,3.0,1322167708
48,8321,4.0,1322719278
48,12167,3.0,1322165598
48,12222,3.5,1319746873
48,7985,3.5,1319744824
48,28205,3.5,1317621831
48,155,4.0,1316536208
48,10503,4.5,1305605159
48,13258,3.5,1369880284
48,1726,4.0,1322167983
48,14784,4.0,1322276523
48,44260,5.0,1305605115
48,9502,3.5,1318796568
48,10681,4.0,1316496606
48,11665,3.0,1305603027
48,12889,3.5,1317414089
48,13003,4.0,1367774333
48,13183,3.5,1322167566
48,13259,3.5,1371359903
48,13310,4.5,1305605640
48,4944,3.5,1319744734
48,9539,4.5,1305605093
48,8882,3.0,1322966900
48,13253,3.5,1305603309
48,10527,3.5,1322167367
48,12405,3.5,1322167677
48,15373,2.5,1368412407
48,8841,3.5,1322719467
48,13053,3.5,1305603082
48,14359,4.0,1319746554
48,11321,4.0,1319747765
48,4922,3.5,1319746373
48,10201,3.0,1322168337
48,2253,3.5,1305603272
48,38142,4.0,1317405562
48,6936,5.0,1305603894
48,12429,3.5,1316539661
48,14756,4.0,1305603793
48,14836,3.5,1317405737
48,16804,3.5,1316494407
48,13811,3.5,1322167931
48,15472,4.0,1305605077
48,15512,3.0,1339446804
48,16614,3.0,1322167961
48,16869,4.0,1305605254
48,17431,4.0,1316495274
48,13475,3.0,1414850769
48,21832,3.5,1405650223
48,14160,4.0,1316537546
48,18785,4.5,1305605932
48,8373,3.0,1305603095
48,8355,3.5,1322167425
48,10024,3.5,1319748155
48,19913,4.5,1305605276
48,21208,4.0,1319746947
48,17654,4.5,1305605762
48,15137,4.0,1318721876
48,22051,4.0,1305603934
48,25376,4.0,1316493344
48,12244,3.5,1317417335
48,22794,3.5,1317414139
48,18570,3.0,1371530476
48,23827,4.0,1305605834
48,23128,4.0,1316416612
48,24869,3.0,1322167866
48,23082,3.5,1305603492
48,19908,3.5,1319746905
48,24684,3.5,1319745128
48,24238,5.0,1305605866
48,44338,3.0,1414850946
48,16577,3.0,1339446991
48,22824,3.5,1319745750
48,7980,3.0,1414562131
48,26171,3.5,1324101310
48,19995,4.5,1305605907
48,10528,4.0,1319745634
48,19901,3.0,1305603556
48,20504,3.0,1319745660
48,28227,3.5,1316539530
48,10800,3.0,1317415585
48,20453,4.0,1317277178
48,26466,3.5,1428726464
48,18489,4.0,1320128370
48,12155,3.5,1319745518
48,10191,4.0,1305604944
48,27936,5.0,1368249994
48,23483,3.5,1319744484
48,38810,4.0,1319745178
48,37169,1.5,1341268695
48,10138,3.5,1322167990
48,36950,4.5,1305604806
48,10193,4.0,1318721995
48,25630,4.0,1318694932
48,20352,4.0,1319743447
48,27205,4.0,1305604858
48,31011,3.5,1320700986
48,22538,4.0,1309051349
48,38150,3.5,1319745212
48,37799,4.5,1305604694
48,43949,3.5,1368483486
48,41402,2.5,1412309172
48,42296,3.5,1321425442
48,44639,4.0,1316416681
48,41201,3.5,1318796373
48,44115,3.5,1322167089
48,38055,3.5,1318742711
48,44214,4.0,1367475412
48,45269,3.5,1415388786
48,38757,3.5,1318796556
48,20526,3.5,1305603954
48,49797,3.5,1341268645
48,51739,3.5,1368499219
48,46838,3.5,1368250070
48,40619,3.0,1414850824
48,51876,4.0,1341268624
48,22843,4.5,1367774277
48,39513,2.5,1414851036
48,44896,4.0,1318796696
48,54186,4.0,1320907274
48,46146,3.5,1319744151
48,45612,4.0,1317277376
48,23629,3.0,1319743782
48,13413,4.5,1305606322
48,58496,4.0,1367724708
48,49018,3.5,1319743415
48,49010,3.0,1369722191
48,46195,4.0,1319744439
48,10195,3.5,1317277357
48,30969,3.5,1322169386
48,42521,3.0,1368499410
48,49444,4.0,1318721576
48,49538,4.0,1319744187
48,37686,2.5,1415388667
48,44912,3.0,1317277197
48,38356,3.0,1317277220
48,1771,2.5,1410972161
48,61791,3.5,1316907766
48,24428,3.0,1414851073
48,74725,2.5,1414849679
48,72571,3.0,1329101733
48,76025,2.5,1368483363
48,58423,3.5,1368249365
48,17578,3.5,1331430993
48,51052,3.0,1368499298
48,49026,3.5,1371530093
48,58574,3.5,1371360050
48,74997,2.0,1341268688
48,76726,2.5,1415388593
48,73723,2.5,1341268657
48,94329,3.0,1414562176
48,22970,2.5,1414562366
48,62177,5.0,1368499305
48,13042,4.0,1367774366
48,13062,3.0,1414850934
48,1930,3.0,1410972137
48,57800,3.0,1368499835
48,13930,4.0,1412494161
48,64635,3.0,1356760463
48,77174,3.0,1368499321
48,89708,3.0,1415388917
48,59967,3.0,1371530088
48,49049,4.0,1356760430
48,84892,4.0,1355724506
48,82507,2.5,1410972337
48,76492,3.5,1367725555
48,83542,4.5,1356760414
48,82690,3.5,1368483794
48,82693,3.5,1367725590
48,87827,3.5,1367786421
48,84194,4.0,1414839828
48,86837,3.0,1371530237
48,81188,2.5,1412497730
48,49051,4.0,1367728315
48,68718,4.0,1405916092
48,80278,4.0,1367725833
48,123678,4.0,1410972561
48,49519,3.5,1368499380
48,68721,2.5,1428726967
48,54138,4.0,1414562096
48,49521,3.5,1410972280
48,68726,2.0,1412570841
48,72190,2.5,1412570882
48,68724,2.0,1412570808
48,126277,3.5,1414561040
48,93456,3.0,1414850862
48,138843,3.0,1410972358
48,49047,2.5,1415388310
48,80274,2.5,1412554038
48,76338,2.5,1412561078
48,123377,3.0,1405181551
48,57158,4.0,1404110083
48,109445,3.5,1410972517
48,110415,2.5,1412570817
48,227348,2.5,1410972202
48,126963,2.5,1412583710
48,157350,3.0,1410972239
48,97020,2.5,1410972320
48,157336,3.5,1425960344
48,225574,3.0,1412553084
48,53182,2.5,1410972264
48,82703,3.0,1412553201
48,97370,2.5,1428726440
48,136797,2.5,1412553055
48,100402,3.5,1410972164
48,86834,3.0,1410972074
48,180299,3.0,1419495256
48,102382,3.0,1410972132
48,157547,2.5,1405181398
48,172385,2.5,1412553003
48,157353,3.5,1410972058
48,127585,3.5,1405649924
48,124905,2.5,1410972102
48,102651,2.5,1412552876
48,137113,4.0,1410972752
48,82702,3.5,1412552728
48,91314,2.5,1412552534
48,242224,2.5,1428726233
48,119450,3.5,1425960080
48,118340,3.5,1412550699
48,220289,3.0,1415388454
48,198663,2.5,1428726245
48,206487,3.0,1428726219
48,245891,2.5,1428727019
48,242512,2.0,1428726405
48,177572,3.0,1428726202
48,49706,3.0,1414562891
48,122917,2.5,1428726241
49,8844,5.0,978040739
49,11359,3.0,978039958
49,8963,4.0,978041312
49,9482,2.0,978040891
49,37108,1.0,978040922
49,12106,3.0,978040023
49,193,3.0,978039850
49,13,4.0,978041224
49,14522,2.0,978039693
49,9255,4.0,978041370
49,14534,3.0,978039301
49,581,3.0,978039629
49,268,2.0,978039693
49,8840,4.0,978040023
49,8069,3.0,978039922
49,27281,3.0,978040871
49,9802,3.0,978039850
49,664,4.0,978040768
49,935,4.0,978041037
49,602,4.0,978041342
49,27854,4.0,978041189
49,289,5.0,978041037
49,630,5.0,978039514
49,770,4.0,978039263
49,2897,3.0,978039654
49,488,5.0,978039514
49,22649,4.0,978041189
49,18444,3.0,978039693
49,252,5.0,978039629
49,11331,5.0,978039693
49,2756,4.0,978039584
49,1103,3.0,978039819
49,1891,4.0,978039557
49,2493,4.0,978039557
49,85,5.0,978039514
49,947,5.0,978039514
49,28,4.0,978041091
49,1892,3.0,978039301
49,9665,4.0,978041122
49,3090,4.0,978039557
49,5925,5.0,978039514
49,11202,5.0,978041122
49,665,5.0,978039584
49,89,5.0,978039584
49,154,3.0,978039753
49,157,4.0,978039922
49,168,4.0,978039795
49,75,3.0,978041342
49,607,3.0,978039714
49,563,2.0,978041312
49,143,4.0,978041037
49,551,1.0,978039958
49,9354,2.0,978039891
49,11335,2.0,978040828
49,10249,2.0,978040023
49,97,3.0,978039891
49,87,5.0,978039753
49,34584,4.0,978039850
49,13321,5.0,978041152
49,11071,5.0,978041250
49,244,3.0,978039557
49,1369,2.0,978041370
49,9326,4.0,978039753
49,11904,3.0,978039795
49,39314,5.0,978039753
49,9396,4.0,978040828
49,5919,2.0,978039263
49,31638,1.0,978040922
49,8974,4.0,978041189
49,37305,3.0,978041224
49,9710,3.0,978040922
49,11037,1.0,978041370
49,11955,1.0,978041398
49,2038,1.0,978041398
49,10669,3.0,978039629
49,17352,3.0,978041279
49,1654,4.0,978041152
49,36819,4.0,978039629
49,856,5.0,978039629
49,9289,4.0,978041224
49,11165,3.0,978041312
49,632,4.0,978041064
49,2005,3.0,978039301
49,10326,2.0,978039988
49,23928,4.0,978041189
49,2383,3.0,978039891
49,11570,5.0,978039795
49,1880,2.0,978041342
49,9960,2.0,978039629
49,17339,2.0,978041312
49,29372,4.0,978041224
49,22994,4.0,978041279
49,2133,4.0,978039891
49,11589,3.0,978041189
49,2161,3.0,978039693
49,2134,4.0,978039557
49,11209,3.0,978041224
49,10655,5.0,978041122
49,651,4.0,978041091
50,710,4.0,847412607
50,8012,3.0,847412676
50,9603,2.0,847412692
50,807,3.0,847412643
50,9208,3.0,847412837
50,197,4.0,847412607
50,568,3.0,847412515
50,10329,3.0,847412712
50,8963,4.0,847412607
50,1572,4.0,847412543
50,1642,3.0,847412606
50,9804,3.0,847412606
50,8467,1.0,847412567
50,628,3.0,847412628
50,1945,3.0,847412811
50,6950,4.0,847412586
50,680,4.0,847412515
50,2636,3.0,847412812
50,2164,3.0,847412567
50,1587,3.0,847412859
50,2064,4.0,847412628
50,3049,2.0,847412544
50,9331,3.0,847412567
50,13,4.0,847412567
50,712,4.0,847412692
50,854,4.0,847412643
50,9359,4.0,847413071
50,1637,3.0,847412643
50,36955,3.0,847412515
50,306,3.0,847412692
50,9350,3.0,847412586
50,11566,4.0,847412711
50,9739,3.0,847412812
50,37233,3.0,847412628
50,5503,3.0,847413020
50,329,4.0,847412586
50,713,3.0,847412812
50,424,4.0,847412676
50,858,3.0,847412676
50,11969,3.0,847413043
50,251,3.0,847412659
50,280,5.0,847412628
50,581,3.0,847412515
50,114,3.0,847412659
50,602,4.0,847412879
50,9268,3.0,847413043
51,963,4.0,974729137
51,36434,1.0,974728763
51,9715,3.0,974728763
51,5769,4.0,974728763
51,606,4.0,974729199
51,2108,4.0,974728763
51,8130,3.0,974728999
51,1934,2.0,974729270
51,1844,5.0,974729067
51,18784,5.0,974729270
51,817,4.0,974728936
51,2275,4.0,974729067
51,6488,4.0,974728936
51,8487,2.0,974729345
51,9825,5.0,974729137
51,8914,5.0,974728999
51,4806,2.0,974729270
51,11120,3.0,974729165
51,10386,5.0,974729105
51,913,4.0,974729315
51,1911,5.0,974728936
51,2900,4.0,974728936
51,10307,3.0,974729270
51,11601,5.0,974729270
51,10398,5.0,974729032
51,856,5.0,974729315
51,10137,5.0,974729270
51,926,4.0,974729067
51,2990,5.0,974729199
51,10559,5.0,974728763
51,13776,4.0,974729032
52,712,4.5,1231766465
52,1689,1.0,1231763607
52,18620,3.5,1231770596
52,9303,4.0,1231767051
52,88,4.0,1231766626
52,10644,4.0,1231766951
52,10806,4.0,1231763120
52,2255,1.0,1231770503
52,9410,5.0,1231766895
52,10014,0.5,1231763493
52,3600,1.0,1231766853
52,1934,4.0,1231766442
52,11285,0.5,1231763521
52,10342,1.0,1231763632
52,14,4.5,1231767339
52,1439,4.5,1231763213
52,11287,4.0,1231766571
52,36657,3.5,1231766114
52,2211,5.0,1231769875
52,71,5.0,1231767802
52,10862,1.0,1231763560
52,146,5.0,1231769199
52,392,5.0,1231769672
52,10833,2.0,1231763745
52,634,5.0,1231769802
52,671,5.0,1231767951
52,194,5.0,1231767291
52,15647,3.5,1231770278
52,11812,2.0,1231763949
52,9026,4.5,1231763660
52,3640,4.0,1231769598
52,1360,4.5,1231769623
52,10712,4.5,1231769923
52,672,4.5,1231767944
52,64,4.0,1231766768
52,590,5.0,1231769951
52,9358,1.0,1231763805
52,455,4.0,1231769685
52,1555,4.5,1231769942
52,22,3.5,1231769278
52,19666,3.5,1231769628
52,4543,5.0,1231766495
52,508,4.0,1231769696
52,504,4.5,1231766735
52,294,4.0,1231767245
52,673,5.0,1231767956
52,14462,3.5,1231763467
52,16358,3.5,1231770591
52,11184,4.0,1231767125
52,9550,3.5,1231769937
52,14533,5.0,1231770554
52,2841,5.0,1231769580
52,693,3.5,1231766722
52,342,4.5,1231769751
52,9315,2.0,1231763882
52,10707,2.0,1231763840
52,142,4.5,1231769880
52,674,5.0,1231766690
52,1904,3.0,1231767136
52,1544,4.0,1231770409
52,582,4.5,1231767111
52,591,3.5,1231766676
52,2062,3.5,1231769289
52,14845,3.5,1231770833
52,20405,4.0,1231770796
52,675,5.0,1231763293
52,5951,4.0,1231770565
52,5038,2.0,1231769833
53,103,4.0,955192120
53,1572,4.0,955193387
53,27985,1.0,955192933
53,18242,1.0,955192933
53,306,3.0,955193660
53,14522,1.0,955192933
53,29918,1.0,955192933
53,10331,4.0,955192636
53,510,5.0,955192140
53,1573,3.0,955193310
53,607,3.0,955193387
53,1669,5.0,955193310
53,11568,4.0,955193660
53,3050,2.0,955192367
53,95,5.0,955193078
53,11133,2.0,955191985
53,943,3.0,955193468
53,13155,1.0,955192692
53,4518,4.0,955192388
53,31947,3.0,955193256
53,9837,1.0,955192663
53,1934,4.0,955192739
53,1375,1.0,955193574
53,9422,5.0,955192345
53,9671,4.0,955193224
53,24137,4.0,955192491
53,6488,4.0,955192282
53,9473,1.0,955192739
53,10208,1.0,955192603
53,2667,3.0,955192307
53,620,3.0,955192417
53,2978,3.0,955192010
53,332,1.0,955192491
53,10386,1.0,955192571
53,745,5.0,955192739
53,10307,2.0,955192739
53,10388,1.0,955193387
53,5549,4.0,955193724
53,856,1.0,955192779
53,492,1.0,955192307
53,2924,4.0,955193337
53,863,1.0,955192760
53,334,2.0,955192571
53,10400,4.0,955192100
53,9605,4.0,955193433
53,34746,4.0,955193724
54,278,4.5,1352835937
54,8367,4.0,1352835615
54,88,5.0,1352836913
54,429,4.5,1352835880
54,389,4.5,1352835987
54,571,2.0,1352836775
54,10215,4.0,1352836714
54,8393,4.0,1352835557
54,9396,2.5,1352832722
54,603,3.5,1352836545
54,253,3.5,1352835678
54,9374,4.0,1352832850
54,3082,3.0,1352837063
54,698,4.0,1352832755
54,10562,4.0,1352836272
54,14506,0.5,1352832871
54,161,4.5,1352836371
54,2501,4.5,1352836374
54,9654,4.5,1352837049
54,11036,4.5,1352836618
54,2502,4.5,1352836376
54,11047,3.5,1352834428
54,9474,4.0,1352837008
54,205,3.5,1352836442
54,272,1.0,1352836450
54,9950,4.5,1352833560
54,388,5.0,1352835951
54,1422,4.5,1352836485
54,86,1.0,1352834067
54,1124,5.0,1352836366
54,1427,2.0,1352833048
54,2503,4.5,1352836377
54,6977,1.5,1352836517
54,6023,5.0,1352836738
54,8065,4.5,1352836666
54,10681,5.0,1352836154
54,16869,4.5,1352836322
54,11322,3.5,1352833131
54,24238,4.0,1352836290
54,12219,5.0,1352835980
54,10193,4.5,1352832825
54,27205,2.5,1352836507
54,9642,3.5,1352834483
54,84329,5.0,1352834564
55,862,3.0,855926941
55,11862,3.0,855926988
55,949,5.0,855926988
55,11860,2.0,855926988
55,9091,3.0,855927315
55,63,4.0,855926941
55,9536,5.0,855927315
55,20927,3.0,855927438
55,9623,3.0,855927172
55,9208,3.0,855926941
55,11062,3.0,855927437
55,9614,5.0,855927131
55,33542,3.0,855927131
55,11000,4.0,855926941
55,11,5.0,855927131
55,8987,4.0,855927131
55,2320,3.0,855926988
55,275,3.0,855926988
55,25059,3.0,855927438
55,9099,4.0,855927172
55,954,5.0,855926941
55,8840,4.0,855927131
55,10990,2.0,855927438
55,8866,3.0,855927131
55,9304,4.0,855927315
55,9100,4.0,855927438
55,9802,4.0,855926988
55,664,3.0,855926941
55,11867,3.0,855927315
55,9826,2.0,855927438
55,602,5.0,855926941
55,9894,3.0,855927131
55,9268,4.0,855926988
55,9327,5.0,855927131
55,9294,3.0,855927315
55,1645,5.0,855927172
55,3595,5.0,855927315
55,252,3.0,855926988
56,862,4.0,1467004817
56,710,4.0,1467008381
56,524,4.0,1467004892
56,8012,2.0,1470350794
56,902,4.0,1467004961
56,9603,5.0,1467003294
56,807,4.0,1467004867
56,629,4.0,1467004833
56,13685,4.0,1467007782
56,9614,4.0,1467005618
56,103,4.0,1467005298
56,10474,2.0,1467003504
56,10329,2.0,1467004905
56,9071,4.0,1467005072
56,11017,4.0,1467004949
56,2292,4.0,1467004879
56,8467,2.0,1470350790
56,14275,5.0,1467004938
56,14819,5.0,1467005164
56,11,2.0,1470350831
56,6950,2.0,1467006124
56,101,4.0,1467002990
56,680,4.0,1467003119
56,278,4.0,1473803992
56,11381,2.0,1470350811
56,1587,4.0,1468471074
56,236,2.0,1467004922
56,13,4.0,1467002971
56,1637,4.0,1473801974
56,9571,4.0,1469033808
56,9739,2.0,1470350967
56,13815,4.0,1467005160
56,5503,4.0,1467004832
56,329,4.0,1467004830
56,424,4.0,1467002940
56,14291,4.0,1467007127
56,78,4.0,1467006388
56,771,4.0,1467008357
56,274,5.0,1467002950
56,2300,2.0,1467005800
56,935,2.0,1467003164
56,627,4.0,1467005324
56,804,4.0,1467006035
56,630,5.0,1467005569
56,599,4.0,1467005986
56,15,4.0,1467005564
56,62,2.0,1467005377
56,705,4.0,1470350981
56,1939,2.0,1470351101
56,3085,4.0,1467008836
56,1585,4.0,1467005515
56,562,5.0,1467003129
56,10218,4.0,1467006650
56,252,4.0,1467005708
56,500,4.0,1467003138
56,11386,2.0,1470351007
56,9504,4.0,1467004984
56,601,4.0,1467005425
56,1630,2.0,1470350746
56,762,4.0,1467005321
56,11216,2.0,1470350810
56,510,4.0,1467003136
56,1891,2.0,1470350743
56,2493,4.0,1467002983
56,85,4.0,1467004101
56,429,4.0,1467006449
56,185,4.0,1467006407
56,595,5.0,1467003288
56,28,4.0,1467005413
56,335,5.0,1467006798
56,1892,2.0,1467005230
56,769,4.0,1467003139
56,600,4.0,1467006447
56,279,5.0,1467003994
56,3109,4.0,1467006765
56,1578,4.0,1467005790
56,703,2.0,1470350796
56,343,5.0,1467003378
56,218,2.0,1467006386
56,696,2.0,1470350740
56,37247,2.0,1470351006
56,826,4.0,1467004757
56,829,4.0,1467003285
56,3063,4.0,1467009159
56,694,4.0,1467005320
56,235,4.0,1467003265
56,11778,2.0,1470351002
56,137,5.0,1467004858
56,33,4.0,1467004906
56,105,4.0,1473792749
56,288,4.0,1467006781
56,2640,5.0,1467003397
56,11031,4.0,1467873409
56,89,4.0,1467005259
56,2323,4.0,1467006163
56,642,2.0,1470350881
56,639,2.0,1470350949
56,12498,4.0,1467006852
56,621,5.0,1467004019
56,578,4.0,1467005541
56,9390,4.0,1467006556
56,16448,5.0,1467006334
56,9366,4.0,1467005889
56,9772,4.0,1467094780
56,2118,4.0,1467005534
56,4995,4.0,1467005939
56,563,2.0,1470350880
56,37165,5.0,1467003127
56,489,5.0,1467002948
56,597,4.0,1467003158
56,115,4.0,1470350964
56,2898,2.0,1470350958
56,10674,4.0,1467005607
56,544,4.0,1467006553
56,1725,5.0,1467003819
56,3116,2.0,1470350857
56,1051,4.0,1467008994
56,1366,4.0,1467004796
56,9443,4.0,1467093986
56,11050,2.0,1470350850
56,380,2.0,1470350848
56,2108,5.0,1467003201
56,941,1.0,1469031525
56,9340,4.0,1467005771
56,9342,4.0,1467094778
56,165,2.0,1470352143
56,857,5.0,1467002969
56,11164,2.0,1470350841
56,10439,4.0,1470350988
56,14013,4.0,1467092609
56,11974,2.0,1470352155
56,10414,2.0,1470350839
56,87,4.0,1467006461
56,15144,4.0,1468471176
56,845,4.0,1467866328
56,117,2.0,1470350837
56,2028,4.0,1467007881
56,11597,1.0,1467005018
56,30197,4.0,1467009172
56,2657,4.0,1467003359
56,637,2.0,1470351704
56,73,4.0,1467002977
56,11545,5.0,1467004735
56,1885,4.0,1470350864
56,1542,4.0,1467006343
56,100,4.0,1467005428
56,4951,2.0,1475110909
56,9451,5.0,1467008130
56,564,4.0,1467005498
56,9032,4.0,1470351102
56,9473,4.0,1469152877
56,620,2.0,1470351096
56,10776,5.0,1467003490
56,10386,4.0,1469031599
56,813,4.0,1467005598
56,2280,4.0,1467005707
56,850,4.0,1467007025
56,14,5.0,1467002981
56,704,4.0,1467009270
56,9377,4.0,1467006448
56,8416,4.0,1467006816
56,658,2.0,1467005813
56,391,2.0,1470351099
56,772,4.0,1467004973
56,550,4.0,1467002942
56,11886,4.0,1467693193
56,1621,1.0,1467006042
56,2039,4.0,1467009823
56,10399,4.0,1474815098
56,25898,4.0,1467007108
56,5156,4.0,1467006194
56,11393,2.0,1470350837
56,9013,2.0,1470351801
56,863,4.0,1467005380
56,25188,2.0,1470351097
56,334,4.0,1467005729
56,13342,2.0,1470350982
56,8872,4.0,1467005793
56,11287,2.0,1470351095
56,9876,2.0,1467005081
56,5693,5.0,1467004784
56,287,2.0,1467009601
56,3114,4.0,1467006773
56,8469,4.0,1467006182
56,925,4.0,1467003514
56,990,2.0,1470350862
56,13346,4.0,1467007890
56,879,2.0,1467005858
56,10774,4.0,1467008829
56,11977,2.0,1467006160
56,31516,5.0,1467004029
56,5683,2.0,1470351118
56,21,5.0,1467003934
56,11072,4.0,1467003357
56,11368,4.0,1467007203
56,7443,4.0,1472582918
56,12706,4.0,1467093364
56,1788,4.0,1475567060
56,37136,4.0,1470355329
56,786,2.0,1470350976
56,10637,2.0,1470350951
56,12207,2.0,1470350879
56,8871,2.0,1470350876
56,11688,4.0,1469152869
56,8358,4.0,1467006603
56,134,4.0,1467005394
56,1900,4.0,1467006723
56,9816,4.0,1474700994
56,90,2.0,1467005824
56,12919,4.0,1467008072
56,17159,2.0,1470355415
56,77,4.0,1467005242
56,111,2.0,1470350975
56,808,4.0,1467005239
56,644,4.0,1467005492
56,11697,2.0,1470351000
56,8835,4.0,1470968633
56,1648,4.0,1467006150
56,2171,4.0,1473802057
56,20857,4.0,1467004075
56,2034,2.0,1470351001
56,9398,2.0,1470350956
56,1018,4.0,1467005527
56,141,4.0,1467003134
56,10778,2.0,1470350834
56,585,4.0,1467005245
56,671,4.0,1467005287
56,194,5.0,1467002978
56,120,4.0,1467004098
